player_id,player_display_name,team,season,position,projected_games_played,projected_ppr_per_game,projected_ppr,projected_receptions,projected_half_ppr,projected_half_ppr_per_game,ci_low,ci_high,position_rank,is_rookie,draft_round,draft_pick,is_sleeper,baseline_pts,baseline_rank,vbd,vbd_rank_overall,tier,consensus_rank,rank_diff,label
00-0040466,Raheim Sanders,CLE,2026.0,RB,,2.934042191505432,46.944675064086915,9.188396711349487,42.350476708412174,2.646904794275761,32.835090732574464,85.83938682556152,95.0,False,,,,147.86696529171712,24.0,-100.92229022763021,327,6,102.44,-224.56,bust
00-0037563,Malik Davis,DAL,2026.0,RB,,2.9312948442011315,46.900717507218104,9.602480459213256,42.09947727761148,2.6312173298507173,34.47625550883017,66.06117739265541,96.0,False,,,,147.86696529171712,24.0,-100.96624778449902,328,6,87.04,-240.95999999999998,bust
00-0036906,Khalil Herbert,NYJ,2026.0,RB,,2.9224419006021933,46.75907040963509,6.616583415993593,43.45077870163829,2.7156736688523933,31.712309436158396,64.49104398843608,97.0,False,,,,147.86696529171712,24.0,-101.10789488208204,329,6,112.2,-216.8,bust
00-0039144,Luke Musgrave,GB,2026.0,TE,,2.4529407024383545,39.24705123901367,19.838483810424805,29.32780933380127,1.8329880833625793,30.12514877319336,50.15683364868164,55.0,False,,,,140.54624938964844,12.0,-101.29919815063477,330,6,52.17,-277.83,bust
00-0036309,Darnell Mooney,NYG,2026.0,WR,,2.7741615772247314,44.3865852355957,15.678519248962402,36.5473256111145,2.2842078506946564,36.80343246459961,83.36876678466797,124.0,False,,,,145.698974609375,36.0,-101.3123893737793,331,6,77.91,-253.09,bust
00-0039746,Will Shipley,PHI,2026.0,RB,,2.901577196121216,46.42523513793945,9.264831218719483,41.79281952857971,2.612051220536232,14.170199146270752,57.07611503601074,98.0,False,,,,147.86696529171712,24.0,-101.44173015377767,332,6,94.06,-237.94,bust
00-0035628,D'Ernest Johnson,NE,2026.0,RB,,2.895505811644286,46.328092986308576,11.08868457181253,40.78375070040231,2.5489844187751443,29.892577788883656,65.30192171288712,99.0,False,,,,147.86696529171712,24.0,-101.53887230540855,333,6,163.33,-169.67,bust
,Elijah Sarratt,BAL,,WR,,,43.75849132324219,,,,,,,True,4.0,115.0,False,145.698974609375,36.0,-101.9404832861328,334,6,93.76,-240.24,bust
,Kaelon Black,SF,,RB,,,45.83954589018951,,,,,,,True,3.0,90.0,False,147.86696529171712,24.0,-102.02741940152761,335,6,81.5,-253.5,bust
00-0035208,Olamide Zaccheaus,ATL,2026.0,WR,,2.7287356853485107,43.65977096557617,17.42275619506836,34.94839286804199,2.1842745542526245,35.23017501831055,67.46566009521484,125.0,False,,,,145.698974609375,36.0,-102.03920364379883,336,6,116.83,-219.17000000000002,bust
00-0037086,Grant Calcaterra,PHI,2026.0,TE,,2.3675241470336914,37.88038635253906,13.532276153564453,31.114248275756836,1.9446405172348022,24.85423469543457,45.63996124267578,56.0,False,,,,140.54624938964844,12.0,-102.66586303710938,337,6,73.0,-264.0,bust
,Joe Royer,CLE,,TE,,,37.683589935302734,,,,,,,True,5.0,170.0,False,140.54624938964844,12.0,-102.8626594543457,338,6,58.0,-280.0,bust
00-0037348,Tanner Conner,NYG,2026.0,TE,,2.3337230682373047,37.339569091796875,15.80152702331543,29.43880558013916,1.8399253487586975,27.250171661376953,50.91146469116211,57.0,False,,,,140.54624938964844,12.0,-103.20668029785156,339,6,,,
00-0040556,Corey Kiner,ARI,2026.0,RB,,2.6902809143066406,43.04449462890625,12.701448001861573,36.69377062797547,2.2933606642484667,40.26918716430664,65.84562534332275,100.0,False,,,,147.86696529171712,24.0,-104.82247066281087,340,6,,,
00-0033375,Tim Patrick,NYJ,2026.0,WR,,2.547661542892456,40.7625846862793,17.092500686645508,32.21633434295654,2.013520896434784,29.643478393554688,57.78593826293945,126.0,False,,,,145.698974609375,36.0,-104.9363899230957,341,6,190.5,-150.5,bust
00-0038090,Skyy Moore,GB,2026.0,WR,,2.533721923828125,40.53955078125,10.29284954071045,35.393126010894775,2.2120703756809235,26.51751708984375,49.70024490356445,127.0,False,,,,145.698974609375,36.0,-105.159423828125,342,6,186.8,-155.2,bust
00-0039074,Davis Allen,LA,2026.0,TE,,2.2110555171966553,35.376888275146484,12.80416488647461,28.97480583190918,1.8109253644943237,26.875564575195312,43.43507385253906,58.0,False,,,,140.54624938964844,12.0,-105.16936111450195,343,6,82.0,-261.0,bust
00-0034407,Ray-Ray McCloud,NYG,2026.0,WR,,2.5094363689422607,40.15098190307617,11.51569652557373,34.39313364028931,2.1495708525180817,24.32216453552246,58.56876754760742,128.0,False,,,,145.698974609375,36.0,-105.54799270629883,344,6,,,
00-0034837,Calvin Ridley,TEN,2026.0,WR,,2.497995138168335,39.96792221069336,17.631967544555664,31.151938438415527,1.9469961524009705,33.7067756652832,60.62486267089844,129.0,False,,,,145.698974609375,36.0,-105.73105239868164,345,6,77.68,-267.32,bust
,Tanner Koziol,JAX,,TE,,,34.76525115966797,,,,,,,True,5.0,164.0,False,140.54624938964844,12.0,-105.78099822998047,346,6,66.5,-279.5,bust
00-0033857,JuJu Smith-Schuster,NYG,2026.0,WR,,2.4826810359954834,39.722896575927734,17.70101547241211,30.87238883972168,1.929524302482605,33.37438201904297,57.906944274902344,130.0,False,,,,145.698974609375,36.0,-105.97607803344727,347,6,168.4,-178.6,bust
,Oscar Delp,NO,,TE,,,34.28562504429971,,,,,,,True,3.0,73.0,False,140.54624938964844,12.0,-106.26062434534873,348,6,49.29,-298.71,bust
00-0039912,Ben Sinnott,WAS,2026.0,TE,,2.139383316040039,34.230133056640625,14.176719665527344,27.141773223876953,1.6963608264923096,22.312400817871094,49.52336883544922,59.0,False,,,,140.54624938964844,12.0,-106.31611633300781,349,6,46.83,-302.17,bust
00-0037005,Tommy Tremble,CAR,2026.0,TE,,2.12422776222229,33.98764419555664,14.064112663269043,26.95558786392212,1.6847242414951324,38.001163482666016,60.6895751953125,60.0,False,,,,140.54624938964844,12.0,-106.5586051940918,350,6,57.33,-292.67,bust
00-0030564,DeAndre Hopkins,BAL,2026.0,WR,,2.443051815032959,39.088829040527344,14.476201057434082,31.850728511810303,1.990670531988144,23.566972732543945,57.200706481933594,131.0,False,,,,145.698974609375,36.0,-106.61014556884766,351,6,140.5,-210.5,bust
00-0037157,Bam Knight,ARI,2026.0,RB,,2.559702453260794,40.9552392521727,17.347990791025758,32.28124385665983,2.017577741041239,32.59345656667158,91.82243753207375,101.0,False,,,,147.86696529171712,24.0,-106.91172603954442,352,6,90.95,-261.05,bust
00-0032104,Ameer Abdullah,JAX,2026.0,RB,,2.536044716835022,40.57671546936035,12.584647178649902,34.2843918800354,2.1427744925022125,27.78471279144287,57.068464279174805,102.0,False,,,,147.86696529171712,24.0,-107.29024982235677,353,6,132.0,-221.0,bust
00-0038589,Josh Whyle,GB,2026.0,TE,,2.071824312210083,33.14918899536133,9.997245788574219,28.15056610107422,1.7594103813171387,18.0301456451416,36.13496017456055,61.0,False,,,,140.54624938964844,12.0,-107.39706039428711,354,6,89.0,-265.0,bust
00-0032775,Demarcus Robinson,SF,2026.0,WR,,2.385603189468384,38.16965103149414,26.788291931152344,24.77550506591797,1.548469066619873,40.040225982666016,71.54862213134766,132.0,False,,,,145.698974609375,36.0,-107.52932357788086,355,6,142.75,-212.25,bust
,Brenen Thompson,LAC,,WR,,,37.93340587402344,,,,,,,True,4.0,105.0,False,145.698974609375,36.0,-107.76556873535156,356,6,117.0,-239.0,bust
00-0040432,Beaux Collins,NYG,2026.0,WR,,2.346798896789551,37.54878234863281,14.673696517944336,30.211934089660645,1.8882458806037903,27.03187370300293,46.051971435546875,133.0,False,,,,145.698974609375,36.0,-108.15019226074219,357,6,,,
00-0033891,Zay Jones,ARI,2026.0,WR,,2.318192481994629,37.09107971191406,8.846688270568848,32.66773557662964,2.0417334735393524,25.9910945892334,47.76686096191406,134.0,False,,,,145.698974609375,36.0,-108.60789489746094,358,6,187.6,-170.4,bust
00-0034159,Will Dissly,LAC,2026.0,TE,,1.9654676914215088,31.44748306274414,9.648008346557617,26.623478889465332,1.6639674305915833,23.541654586791992,43.92404556274414,62.0,False,,,,140.54624938964844,12.0,-109.0987663269043,359,6,80.0,-279.0,bust
00-0040506,Myles Price,MIN,2026.0,WR,,2.2826085090637207,36.52173614501953,17.358978271484375,27.842247009277344,1.740140438079834,13.890026092529297,57.974754333496094,135.0,False,,,,145.698974609375,36.0,-109.17723846435547,360,6,,,
00-0030035,Adam Thielen,MIN,2026.0,WR,,2.2750959396362305,36.40153503417969,23.149282455444336,24.82689380645752,1.551680862903595,38.217864990234375,79.01167297363281,136.0,False,,,,145.698974609375,36.0,-109.29743957519531,361,6,,,
00-0032385,Sterling Shepard,TB,2026.0,WR,,2.2702794075012207,36.32447052001953,18.459564208984375,27.094688415527344,1.693418025970459,29.29368782043457,56.546287536621094,137.0,False,,,,145.698974609375,36.0,-109.37450408935547,362,6,163.5,-198.5,bust
00-0034365,Ian Thomas,LV,2026.0,TE,,1.9479026794433594,31.16644287109375,13.141003608703613,24.595941066741943,1.5372463166713715,18.18034553527832,41.77521514892578,63.0,False,,,,140.54624938964844,12.0,-109.37980651855469,363,6,128.0,-235.0,bust
00-0035249,Josh Oliver,MIN,2026.0,TE,,1.9440436363220215,31.104698181152344,11.692449569702148,25.25847339630127,1.5786545872688293,26.08965492248535,46.740474700927734,64.0,False,,,,140.54624938964844,12.0,-109.4415512084961,364,6,74.38,-289.62,bust
00-0038738,Hunter Luepke,DAL,2026.0,RB,,2.342709743589836,37.48335589743738,13.862897676615418,30.551907059129665,1.909494191195604,23.819267074746843,52.919608559526864,103.0,False,,,,147.86696529171712,24.0,-110.38360939427974,365,6,,,
00-0038128,Malik Willis,MIA,2026.0,QB,12.182714,12.48002815246582,152.04061889648438,0.47544312477111816,151.80289733409882,9.487681083381176,121.57596588134766,199.13206481933594,26.0,False,,,,262.61468505859375,12.0,-110.57406616210938,366,3,19.03,-346.97,bust
00-0040259,Gage Larvadain,CLE,2026.0,WR,,2.1937317848205566,35.099708557128906,14.086450576782227,28.056483268737793,1.753530204296112,22.36948013305664,47.30675506591797,138.0,False,,,,145.698974609375,36.0,-110.5992660522461,367,6,,,
00-0032464,Kalif Raymond,CHI,2026.0,WR,,2.190552234649658,35.04883575439453,12.979121208190918,28.559275150299072,1.784954696893692,21.85205078125,46.816646575927734,139.0,False,,,,145.698974609375,36.0,-110.65013885498047,368,6,122.2,-245.8,bust
00-0038547,Luke Schoonmaker,DAL,2026.0,TE,,1.8652374744415283,29.843799591064453,12.304152488708496,23.691723346710205,1.4807327091693878,22.378870010375977,41.97028732299805,65.0,False,,,,140.54624938964844,12.0,-110.70244979858398,369,6,341.0,-28.0,bust
00-0034613,Tanner Hudson,CIN,2026.0,TE,,1.862767219543457,29.804275512695312,7.876829147338867,25.86586093902588,1.6166163086891174,19.016691207885742,41.717552185058594,66.0,False,,,,140.54624938964844,12.0,-110.74197387695312,370,6,83.4,-286.6,bust
00-0037594,Julius Chestnut,TEN,2026.0,RB,,2.317453377042871,37.07925403268594,8.62628118833559,32.76611343851814,2.0478820899073837,24.3492434980117,62.59152130952035,104.0,False,,,,147.86696529171712,24.0,-110.78771125903118,371,6,159.33,-211.67,bust
00-0040277,Jahdae Walker,CHI,2026.0,WR,,2.169269561767578,34.70831298828125,17.278982162475586,26.068821907043457,1.629301369190216,20.220561981201172,58.50754165649414,140.0,False,,,,145.698974609375,36.0,-110.99066162109375,372,6,148.25,-223.75,bust
00-0034981,Foster Moreau,HOU,2026.0,TE,,1.839353084564209,29.429649353027344,13.390582084655762,22.734358310699463,1.4208973944187164,22.98957633972168,47.38932418823242,67.0,False,,,,140.54624938964844,12.0,-111.1166000366211,373,6,83.67,-289.33,bust
00-0039623,Mason Tipton,NO,2026.0,WR,,2.156782388687134,34.50851821899414,10.50243854522705,29.257298946380615,1.8285811841487885,26.53545379638672,52.292747497558594,141.0,False,,,,145.698974609375,36.0,-111.19045639038086,374,6,,,
00-0032398,Chris Moore,WAS,2026.0,WR,,2.147348642349243,34.35757827758789,11.002638816833496,28.856258869171143,1.8035161793231964,15.420085906982422,49.45940017700195,142.0,False,,,,145.698974609375,36.0,-111.34139633178711,375,6,500.0,125.0,sleeper
00-0040218,Jimmy Horn Jr.,CAR,2026.0,WR,,2.137446165084839,34.19913864135742,14.005261421203613,27.196507930755615,1.699781745672226,15.343209266662598,46.630550384521484,143.0,False,,,,145.698974609375,36.0,-111.49983596801758,376,6,157.43,-218.57,bust
00-0038115,Daniel Bellinger,TEN,2026.0,TE,,1.7950804233551025,28.72128677368164,17.23488426208496,20.10384464263916,1.2564902901649475,35.65313720703125,57.12017059326172,68.0,False,,,,140.54624938964844,12.0,-111.8249626159668,377,6,51.25,-325.75,bust
00-0035631,Drew Sample,CIN,2026.0,TE,,1.789947748184204,28.639163970947266,12.242349624633789,22.51798915863037,1.4073743224143982,20.12564468383789,43.490055084228516,69.0,False,,,,140.54624938964844,12.0,-111.90708541870117,378,6,115.5,-262.5,bust
,Will Kacmarek,MIA,,TE,,,28.597143522693266,,,,,,,True,3.0,87.0,False,140.54624938964844,12.0,-111.94910586695516,379,6,70.29,-308.71,bust
00-0037306,John FitzPatrick,GB,2026.0,TE,,1.7796083688735962,28.47373390197754,14.105700492858887,21.420883655548096,1.338805228471756,27.999164581298828,43.13795852661133,70.0,False,,,,140.54624938964844,12.0,-112.0725154876709,380,6,,,
,Sam Roush,CHI,,TE,,,28.45224529881631,,,,,,,True,3.0,69.0,False,140.54624938964844,12.0,-112.09400409083213,381,6,60.25,-320.75,bust
00-0037614,John Metchie III,CAR,2026.0,WR,,2.0982253551483154,33.57160568237305,14.935898780822754,26.10365629196167,1.6314785182476044,26.659019470214844,59.687435150146484,144.0,False,,,,145.698974609375,36.0,-112.12736892700195,382,6,118.7,-263.3,bust
00-0034272,Marquez Valdes-Scantling,DAL,2026.0,WR,,2.096447229385376,33.543155670166016,13.674227714538574,26.70604181289673,1.6691276133060455,29.511945724487305,57.17343521118164,145.0,False,,,,145.698974609375,36.0,-112.15581893920898,383,6,182.25,-200.75,bust
00-0040024,Darius Cooper,PHI,2026.0,WR,,2.0717766284942627,33.1484260559082,12.880770683288574,26.708040714263916,1.6692525446414948,16.156845092773438,45.708770751953125,146.0,False,,,,145.698974609375,36.0,-112.5505485534668,384,6,167.0,-217.0,bust
00-0040205,Kalel Mullings,TEN,2026.0,RB,,2.2040269804000854,35.264431686401366,8.218251237869262,31.155306067466736,1.947206629216671,20.32092706680298,66.84258522033691,105.0,False,,,,147.86696529171712,24.0,-112.60253360531576,385,6,127.5,-257.5,bust
,Barion Brown,NO,,WR,,,32.92812728881836,,,,,,,True,6.0,190.0,True,145.698974609375,36.0,-112.77084732055664,386,6,138.86,-247.14,bust
00-0036841,Austin Trammell,JAX,2026.0,WR,,2.0562584400177,32.9001350402832,9.29384708404541,28.253211498260498,1.7658257186412811,18.5756893157959,43.606285095214844,147.0,False,,,,145.698974609375,36.0,-112.7988395690918,387,6,,,
00-0038896,Jacob Saylors,DET,2026.0,RB,,2.1884291417463277,35.014866267941244,10.193253752403598,29.918239391739444,1.8698899619837153,17.33199152159903,58.11228387429239,106.0,False,,,,147.86696529171712,24.0,-112.85209902377588,388,6,,,
00-0039041,Elijah Higgins,ARI,2026.0,TE,,1.7168049812316895,27.46887969970703,14.011283874511719,20.463237762451172,1.2789523601531982,25.903789520263672,40.46132278442383,71.0,False,,,,140.54624938964844,12.0,-113.0773696899414,389,6,54.0,-335.0,bust
,Bauer Sharp,TB,,TE,,,27.420284271240234,,,,,,,True,6.0,185.0,False,140.54624938964844,12.0,-113.1259651184082,390,6,88.5,-301.5,bust
,Kendrick Law,DET,,WR,,,32.47500228881836,,,,,,,True,5.0,168.0,False,145.698974609375,36.0,-113.22397232055664,391,6,153.6,-237.4,bust
00-0034419,Braxton Berrios,NYG,2026.0,WR,,2.0286335945129395,32.45813751220703,12.256147384643555,26.330063819885254,1.6456289887428284,20.462400436401367,40.8138542175293,148.0,False,,,,145.698974609375,36.0,-113.24083709716797,392,6,221.0,-171.0,bust
00-0033282,Curtis Samuel,BUF,2026.0,WR,,2.0266644954681396,32.426631927490234,21.15232276916504,21.850470542907715,1.3656544089317322,28.68391227722168,59.90533447265625,149.0,False,,,,145.698974609375,36.0,-113.27234268188477,393,6,156.8,-236.2,bust
00-0039050,Payne Durham,TB,2026.0,TE,,1.6936177015304565,27.097883224487305,8.18069839477539,23.00753402709961,1.4379708766937256,16.216386795043945,29.116329193115234,72.0,False,,,,140.54624938964844,12.0,-113.44836616516113,394,6,99.25,-294.75,bust
00-0039379,Jamari Thrash,CLE,2026.0,WR,,2.015427350997925,32.2468376159668,10.243691444396973,27.12499189376831,1.6953119933605194,17.49686050415039,48.98518371582031,150.0,False,,,,145.698974609375,36.0,-113.4521369934082,395,6,181.0,-214.0,bust
,Jonah Coleman,DEN,,RB,,,34.332126713679386,,,,,,,True,4.0,108.0,False,147.86696529171712,24.0,-113.53483857803774,396,6,52.21,-343.79,bust
00-0040729,Jack Bech,LV,2026.0,WR,,2.0008368492126465,32.013389587402344,13.423760414123535,25.301509380340576,1.581344336271286,23.06671142578125,70.16392517089844,151.0,False,,,,145.698974609375,36.0,-113.68558502197266,397,6,94.13,-302.87,bust
00-0036422,Adam Trautman,DEN,2026.0,TE,,1.675034999847412,26.800559997558594,11.366768836975098,21.117175579071045,1.3198234736919403,20.35360336303711,36.285797119140625,73.0,False,,,,140.54624938964844,12.0,-113.74568939208984,398,6,81.5,-316.5,bust
00-0038359,Xavier Smith,LA,2026.0,WR,,1.9966620206832886,31.946592330932617,14.231964111328125,24.830610275268555,1.5519131422042847,26.546480178833008,51.96275329589844,152.0,False,,,,145.698974609375,36.0,-113.75238227844238,399,6,181.0,-218.0,bust
00-0033455,Anthony Firkser,WAS,2026.0,TE,,1.6664714813232422,26.663543701171875,7.849886894226074,22.738600254058838,1.4211625158786774,13.18870735168457,35.38383483886719,74.0,False,,,,140.54624938964844,12.0,-113.88270568847656,400,6,,,
00-0033217,Mo Alie-Cox,IND,2026.0,TE,,1.6109633445739746,25.775413513183594,10.755411148071289,20.39770793914795,1.2748567461967468,20.622303009033203,42.897464752197266,75.0,False,,,,140.54624938964844,12.0,-114.77083587646484,401,6,102.33,-298.67,bust
00-0039359,Cade Stover,HOU,2026.0,TE,,1.5972340106964111,25.555744171142578,10.661334037780762,20.225077152252197,1.2640673220157623,17.5584716796875,40.99414825439453,76.0,False,,,,140.54624938964844,12.0,-114.99050521850586,402,6,65.9,-336.1,bust
00-0036628,John Bates,WAS,2026.0,TE,,1.5791540145874023,25.266464233398438,9.160356521606445,20.686285972595215,1.292892873287201,17.03156280517578,38.69517517089844,77.0,False,,,,140.54624938964844,12.0,-115.27978515625,403,6,43.8,-359.2,bust
00-0037475,Stone Smartt,PHI,2026.0,TE,,1.5712333917617798,25.139734268188477,7.603305816650391,21.33808135986328,1.333630084991455,14.887567520141602,34.43132019042969,78.0,False,,,,140.54624938964844,12.0,-115.40651512145996,404,6,90.2,-313.8,bust
00-0036176,Mason Kinsey,TEN,2026.0,WR,,1.8344460725784302,29.351137161254883,14.045516967773438,22.328378677368164,1.3955236673355103,15.733341217041016,41.45580291748047,153.0,False,,,,145.698974609375,36.0,-116.34783744812012,405,6,,,
00-0038640,Jalen Brooks,ARI,2026.0,WR,,1.8305845260620117,29.289352416992188,9.087287902832031,24.745708465576172,1.5466067790985107,17.08845329284668,39.637657165527344,154.0,False,,,,145.698974609375,36.0,-116.40962219238281,406,6,,,
00-0036331,Devin Duvernay,ARI,2026.0,WR,,1.825042486190796,29.200679779052734,11.219949722290039,23.590704917907715,1.4744190573692322,20.273590087890625,37.86616134643555,155.0,False,,,,145.698974609375,36.0,-116.49829483032227,407,6,209.0,-198.0,bust
00-0039451,Isaiah Williams,NYJ,2026.0,WR,,1.7887228727340698,28.619565963745117,12.974593162536621,22.132269382476807,1.3832668364048004,19.682262420654297,60.65911102294922,156.0,False,,,,145.698974609375,36.0,-117.07940864562988,408,6,153.75,-254.25,bust
00-0037654,Tucker Fisk,LAC,2026.0,TE,,1.4276238679885864,22.841981887817383,7.696958541870117,18.993502616882324,1.1870939135551453,13.645523071289062,24.299222946166992,79.0,False,,,,140.54624938964844,12.0,-117.70426750183105,409,6,,,
00-0036264,Jordan Love,GB,2026.0,QB,11.648604,12.438206672668457,144.88775634765625,0.5189079642295837,144.62830236554146,9.039268897846341,138.34840393066406,166.9335174560547,27.0,False,,,,262.61468505859375,12.0,-117.7269287109375,410,3,18.33,-391.67,bust
00-0036630,Tylan Wallace,CLE,2026.0,WR,,1.7471562623977661,27.954500198364258,10.969290733337402,22.469854831695557,1.4043659269809723,16.618396759033203,40.086978912353516,157.0,False,,,,145.698974609375,36.0,-117.74447441101074,411,6,187.0,-224.0,bust
,Eli Heidenreich,PIT,,RB,,,29.918224334716797,,,,,,,True,7.0,230.0,True,147.86696529171712,24.0,-117.94874095700033,412,6,91.0,-321.0,bust
00-0038783,Nate Adkins,DEN,2026.0,TE,,1.4003009796142578,22.404815673828125,7.254251003265381,18.777690172195435,1.1736056357622147,17.67656898498535,32.69540786743164,80.0,False,,,,140.54624938964844,12.0,-118.14143371582031,413,6,,,
,Reggie Virgil,ARI,,WR,,,27.49082374572754,,,,,,,True,5.0,143.0,False,145.698974609375,36.0,-118.20815086364746,414,6,143.0,-271.0,bust
00-0036754,Brock Wright,DET,2026.0,TE,,1.394792079925537,22.316673278808594,9.071953773498535,17.780696392059326,1.1112935245037079,17.37534523010254,33.522483825683594,81.0,False,,,,140.54624938964844,12.0,-118.22957611083984,415,6,87.6,-327.4,bust
,Jaren Kanak,TEN,,TE,,,22.30775260925293,,,,,,,True,7.0,225.0,True,140.54624938964844,12.0,-118.23849678039551,416,6,80.2,-335.8,bust
00-0035891,Cody White,SEA,2026.0,WR,,1.7157304286956787,27.45168685913086,8.724105834960938,23.08963394165039,1.4431021213531494,23.502395629882812,50.48762130737305,158.0,False,,,,145.698974609375,36.0,-118.24728775024414,417,6,,,
00-0039150,Bryce Young,CAR,2026.0,QB,12.200488,11.819907188415527,144.20863342285156,0.014488446526229382,144.20138919958845,9.012586824974278,142.18495178222656,178.35586547851562,28.0,False,,,,262.61468505859375,12.0,-118.40605163574219,418,3,24.47,-393.53,bust
00-0038824,Ryan Miller,NYG,2026.0,WR,,1.6972301006317139,27.155681610107422,7.636693477630615,23.337334871292114,1.4585834294557571,7.180829048156738,28.739639282226562,159.0,False,,,,145.698974609375,36.0,-118.54329299926758,419,6,,,
00-0038953,Dylan Drummond,ATL,2026.0,WR,,1.6611462831497192,26.578340530395508,7.147340774536133,23.00467014312744,1.437791883945465,16.93233299255371,37.213443756103516,160.0,False,,,,145.698974609375,36.0,-119.12063407897949,420,6,,,
00-0035298,Scott Miller,CHI,2026.0,WR,,1.6528255939483643,26.445209503173828,6.426228046417236,23.23209547996521,1.4520059674978256,8.170427322387695,40.09304428100586,161.0,False,,,,145.698974609375,36.0,-119.25376510620117,421,6,,,
00-0037093,Dareke Young,LV,2026.0,WR,,1.6503689289093018,26.405902862548828,6.142366886138916,23.33471941947937,1.4584199637174606,12.543924331665039,38.98362350463867,162.0,False,,,,145.698974609375,36.0,-119.29307174682617,422,6,,,
00-0038720,Julian Hill,NE,2026.0,TE,,1.3262693881988525,21.22031021118164,10.590662956237793,15.924978733062744,0.9953111708164215,17.602914810180664,39.02313232421875,82.0,False,,,,140.54624938964844,12.0,-119.3259391784668,423,6,86.5,-336.5,bust
00-0039530,Brevyn Spann-Ford,DAL,2026.0,TE,,1.3246345520019531,21.19415283203125,6.831858158111572,17.778223752975464,1.1111389845609665,12.943902969360352,35.67051696777344,83.0,False,,,,140.54624938964844,12.0,-119.35209655761719,424,6,109.67,-314.33,bust
00-0036887,Luke Farrell,SF,2026.0,TE,,1.3091315031051636,20.946104049682617,6.657027721405029,17.617590188980103,1.1010993868112564,12.655941009521484,29.6962890625,84.0,False,,,,140.54624938964844,12.0,-119.60014533996582,425,6,95.67,-329.33,bust
00-0038840,Brycen Tremayne,CAR,2026.0,WR,,1.6300594806671143,26.080951690673828,13.47882080078125,19.341541290283203,1.2088463306427002,13.779497146606445,36.94068908691406,163.0,False,,,,145.698974609375,36.0,-119.61802291870117,426,6,,,
00-0036187,Reggie Gilliam,NE,2026.0,RB,,1.7516585094360846,28.026536150977353,11.61528192856963,22.21889518669254,1.3886809491682837,12.819332646050738,49.21663288085123,107.0,False,,,,147.86696529171712,24.0,-119.84042914073977,427,6,,,
00-0033576,Eric Saubert,SEA,2026.0,TE,,1.2837753295898438,20.5404052734375,8.219250679016113,16.430779933929443,1.0269237458705902,13.441201210021973,28.598695755004883,85.0,False,,,,140.54624938964844,12.0,-120.00584411621094,428,6,119.0,-309.0,bust
00-0037805,Jeremy Ruckert,NYJ,2026.0,TE,,1.2756741046905518,20.410785675048828,15.22669792175293,12.797436714172363,0.7998397946357727,16.471330642700195,39.99552917480469,86.0,False,,,,140.54624938964844,12.0,-120.13546371459961,429,6,78.71,-350.29,bust
00-0038496,Xavier Gipson,NYG,2026.0,WR,,1.5918300151824951,25.469280242919922,8.901735305786133,21.018412590026855,1.3136507868766785,16.7779541015625,52.143741607666016,164.0,False,,,,145.698974609375,36.0,-120.22969436645508,430,6,229.0,-201.0,bust
00-0023459,Aaron Rodgers,PIT,2026.0,QB,9.252335,15.388175010681152,142.3765411376953,0.06758645176887512,142.34274791181087,8.89642174448818,129.57308959960938,148.26473999023438,29.0,False,,,,262.61468505859375,12.0,-120.23814392089844,431,3,30.59,-400.41,bust
00-0037557,Ronnie Rivers,LA,2026.0,RB,,1.7023639473875936,27.237823158201497,6.233732028036881,24.120957144183055,1.507559821511441,11.513982421188302,40.05346489453952,108.0,False,,,,147.86696529171712,24.0,-120.62914213351563,432,6,141.0,-291.0,bust
00-0036590,Quintin Morris,JAX,2026.0,TE,,1.2441917657852173,19.907068252563477,8.264209747314453,15.77496337890625,0.9859352111816406,13.395687103271484,27.80306053161621,87.0,False,,,,140.54624938964844,12.0,-120.63918113708496,433,6,95.0,-338.0,bust
00-0036646,Simi Fehoko,ARI,2026.0,WR,,1.5614447593688965,24.983116149902344,12.533634185791016,18.716299057006836,1.1697686910629272,12.304742813110352,34.97047424316406,165.0,False,,,,145.698974609375,36.0,-120.71585845947266,434,6,,,
00-0040582,Arian Smith,NYJ,2026.0,WR,,1.5452543497085571,24.724069595336914,8.5374116897583,20.455363750457764,1.2784602344036102,13.805563926696777,38.731624603271484,166.0,False,,,,145.698974609375,36.0,-120.97490501403809,435,6,167.2,-267.8,bust
00-0036876,Kylen Granson,TEN,2026.0,TE,,1.2211976051330566,19.539161682128906,9.771794319152832,14.65326452255249,0.9158290326595306,17.716663360595703,30.72433853149414,88.0,False,,,,140.54624938964844,12.0,-121.00708770751953,436,6,83.6,-352.4,bust
00-0036959,Michael Bandy,DEN,2026.0,WR,,1.5330463647842407,24.52874183654785,10.06357192993164,19.49695587158203,1.218559741973877,14.309832572937012,44.4568977355957,167.0,False,,,,145.698974609375,36.0,-121.17023277282715,437,6,191.5,-245.5,bust
00-0037742,Treylon Burks,WAS,2026.0,WR,,1.5269030332565308,24.430448532104492,13.992646217346191,17.434125423431396,1.0896328389644623,26.441295623779297,61.12172317504883,168.0,False,,,,145.698974609375,36.0,-121.26852607727051,438,6,119.43,-318.57,bust
00-0040058,Nick Kallerup,SEA,2026.0,TE,,1.1981098651885986,19.169757843017578,7.576473712921143,15.381520986557007,0.9613450616598129,10.222825050354004,23.081308364868164,89.0,False,,,,140.54624938964844,12.0,-121.37649154663086,439,6,,,
