player_id,season,player_display_name,team,games_played,ppr_pg_weighted,ppr_total_weighted,ppr_pg_last,ppr_pg_2yr_ago,ppr_pg_3yr_ago,games_played_last,games_played_2yr_ago,career_seasons,age_at_season_start,team_pass_rate_last,team_pts_per_game_last,team_plays_per_game_last,team_changed_offseason,pass_att_pg_last,pass_tds_pg_last,pass_yds_pg_last,rush_att_pg_last,rush_yds_pg_last,xfp_ppr_last,ppr_minus_xfp_last,pass_tds_regressed_last,yards_per_attempt_last,ppr_pg_slope_last_3,fantasy_points_ppr,fantasy_points_half_ppr,fantasy_points_ppr_per_game,fantasy_points_half_ppr_per_game,receptions,projected_ppr,projected_half_ppr,naive_proj,xfp_proj
00-0036442,2025,Joe Burrow,CIN,8,19.712837151702786,308.49399999999997,21.930588235294117,14.716,21.396842105263158,17.0,10.0,5.0,26.0,0.6317829457364341,22.463667820069205,60.705882352941174,0.0,38.35294117647059,2.5294117647058822,289.29411764705884,2.4705882352941178,11.823529411764707,368.97,3.849999999999966,2.3407898370615854,7.542944785276074,0.2668730650154796,134.45999999999998,134.45999999999998,16.807499999999997,16.807499999999997,0.0,255.13858,254.9716639816761,350.88941176470587,368.97
00-0036898,2024,Davis Mills,HOU,4,6.603784615384615,80.748,2.9433333333333334,12.101333333333335,12.073846153846155,6.0,15.0,3.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,0.0,6.666666666666667,0.3333333333333333,29.833333333333332,0.8333333333333334,0.8333333333333334,19.14,-1.4800000000000004,0.3055555555555555,4.475,-4.565256410256411,9.580000000000002,9.580000000000002,2.3950000000000005,2.3950000000000005,0.0,67.678055,67.67805480957031,47.093333333333334,19.14
00-0036898,2025,Davis Mills,HOU,6,3.5301333333333336,29.198,2.3950000000000005,2.9433333333333334,12.101333333333335,4.0,6.0,4.0,26.0,0.5593971631205674,20.758513931888547,59.36842105263158,0.0,9.0,0.0,53.0,0.75,2.75,24.310000000000002,-14.73,0.3432203389830509,5.888888888888889,-4.853166666666667,68.6,68.6,11.433333333333332,11.433333333333332,0.0,42.098045,42.098045349121094,38.32000000000001,24.310000000000002
00-0036945,2024,Justin Fields,PIT,11,17.599958974358977,239.582,17.706153846153846,19.732000000000003,10.566666666666668,13.0,15.0,3.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,1.0,28.46153846153846,1.2307692307692308,197.07692307692307,9.538461538461538,50.53846153846154,262.51,-32.329999999999984,1.2483130904183535,6.924324324324324,3.569743589743589,119.14,119.14,10.83090909090909,10.83090909090909,0.0,171.27217,171.20711918920279,283.29846153846154,262.51
00-0036945,2025,Justin Fields,NYJ,9,13.783591608391607,170.136,10.83090909090909,17.706153846153846,19.732000000000003,11.0,13.0,4.0,26.0,0.4925373134328358,19.84313725490196,59.55555555555556,1.0,14.727272727272727,0.45454545454545453,100.54545454545455,5.636363636363637,26.272727272727273,113.19,5.950000000000003,0.5695630336514313,6.827160493827161,-4.450545454545456,142.66,142.66,15.851111111111111,15.851111111111111,0.0,130.2114,130.07904785871506,173.29454545454544,113.19
00-0036971,2024,Trevor Lawrence,JAX,10,16.245863003095977,276.794,16.40875,17.43263157894737,11.708235294117646,16.0,19.0,3.0,26.0,0.5774253731343284,20.79584775086505,63.05882352941177,0.0,35.25,1.3125,251.0,4.375,21.1875,291.71000000000004,-29.170000000000016,1.3841623036649215,7.120567375886525,2.3502573529411777,145.2,145.2,14.52,14.52,0.0,267.16415,267.0649649724364,262.54,291.71000000000004
00-0036971,2025,Trevor Lawrence,JAX,18,15.377888157894738,199.004,14.52,16.40875,17.43263157894737,10.0,16.0,4.0,26.0,0.56875,18.844290657439448,56.470588235294116,0.0,28.4,1.1,204.5,2.6,11.9,159.57,-14.370000000000005,1.1735537190082646,7.200704225352113,-1.4563157894736847,357.56,357.56,19.864444444444445,19.864444444444445,0.0,129.39293,129.310805529356,232.32,159.57
00-0036972,2024,Mac Jones,JAX,10,10.781652236652237,138.866,9.672727272727274,12.14857142857143,13.334444444444445,11.0,14.0,3.0,26.0,0.573045267489712,17.366782006920417,57.1764705882353,1.0,31.363636363636363,0.9090909090909091,192.72727272727272,2.3636363636363638,8.727272727272727,136.03,-29.629999999999995,1.0934111759799834,6.144927536231884,-1.8308585858585857,96.08,96.08,9.608,9.608,0.0,136.61928,136.61756253917702,154.76363636363638,136.03
00-0036972,2025,Mac Jones,SF,12,9.881475324675325,106.576,9.608,9.672727272727274,12.14857142857143,10.0,11.0,4.0,26.0,0.56875,18.844290657439448,56.470588235294116,1.0,26.2,0.8,167.2,2.8,9.2,118.2,-22.120000000000005,0.9640692640692642,6.3816793893129775,-1.2702857142857145,130.9,130.9,10.908333333333333,10.908333333333333,0.0,59.11025,59.09824796952307,153.728,118.2
00-0037012,2025,Trey Lance,LAC,4,3.185,12.74,3.185,0.0,0.0,4.0,0.0,1.0,26.0,0.5968045112781954,20.044982698961938,62.588235294117645,1.0,10.25,0.0,66.5,2.75,10.25,30.520000000000003,-17.78,0.38278008298755184,6.487804878048781,0.0,13.54,13.54,3.385,3.385,0.0,42.379246,42.37924575805664,50.96,30.520000000000003
00-0037834,2024,Brock Purdy,SF,15,16.21932748538012,279.11333333333334,18.103157894736842,12.451666666666668,0.0,19.0,12.0,2.0,26.0,0.5084745762711864,23.9,59.0,0.0,29.05263157894737,1.7894736842105263,266.0,2.789473684210526,11.473684210526315,280.7,63.25999999999999,1.6612541993281074,9.155797101449275,5.651491228070174,266.86,266.86,17.790666666666667,17.790666666666667,0.0,238.32318,238.15007017552853,289.6505263157895,280.7
00-0037834,2025,Brock Purdy,SF,11,17.35051403508772,278.246,17.790666666666667,18.103157894736842,12.451666666666668,15.0,19.0,3.0,26.0,0.5411167512690356,22.70242214532872,57.94117647058823,0.0,30.333333333333332,1.3333333333333333,257.6,4.4,21.533333333333335,282.27,-15.409999999999968,1.3430025445292622,8.492307692307692,2.6694999999999993,199.56,199.56,18.14181818181818,18.14181818181818,0.0,253.121,253.06965144723654,284.65066666666667,282.27
00-0038102,2024,Kenny Pickett,PHI,7,9.964786324786324,123.42000000000002,9.183333333333334,11.527692307692307,0.0,12.0,13.0,2.0,26.0,0.5165876777251185,18.84313725490196,58.611111111111114,1.0,27.0,0.5,172.5,3.5,4.5,127.48,-17.28,0.7729007633587787,6.388888888888889,-2.3443589743589737,24.439999999999998,24.439999999999998,3.491428571428571,3.491428571428571,0.0,128.13557,128.1355743408203,146.93333333333334,127.48
00-0038102,2025,Kenny Pickett,LV,6,6.002626373626374,62.71,3.491428571428571,9.183333333333334,11.527692307692307,7.0,12.0,3.0,26.0,0.4122137404580153,22.714285714285715,62.38095238095238,1.0,6.142857142857143,0.2857142857142857,41.57142857142857,2.0,1.1428571428571428,26.97,-2.530000000000001,0.27807172251616696,6.767441860465116,-4.018131868131868,7.720000000000001,7.720000000000001,1.2866666666666668,1.2866666666666668,0.0,78.58669,78.33158153295517,55.86285714285714,26.97
00-0038122,2024,Desmond Ridder,LV,5,11.099555555555556,131.00000000000003,11.809333333333335,9.68,0.0,15.0,4.0,2.0,26.0,0.5038022813688213,20.53287197231834,61.88235294117647,1.0,25.866666666666667,0.8,189.06666666666666,3.533333333333333,12.866666666666667,198.07,-20.92999999999998,0.9238095238095237,7.309278350515464,2.129333333333335,21.92,21.92,4.384,4.384,0.0,119.56037,119.5078518949449,188.94933333333336,198.07
00-0038128,2025,Malik Willis,GB,4,7.794693877551023,47.16285714285715,8.633333333333335,0.0,2.762857142857143,6.0,0.0,1.0,26.0,0.48530805687203793,21.895424836601308,58.611111111111114,0.0,9.0,0.5,91.66666666666667,3.3333333333333335,23.0,36.54,15.260000000000005,0.42519685039370075,10.185185185185185,2.9352380952380956,51.17999999999999,51.17999999999999,12.794999999999998,12.794999999999998,0.0,188.88515,188.5950399339199,138.13333333333335,36.54
00-0038416,2024,Tyson Bagent,CHI,4,10.652000000000001,53.260000000000005,10.652000000000001,0.0,0.0,5.0,0.0,1.0,26.0,0.4937439846005775,20.048442906574394,61.11764705882353,0.0,28.6,0.6,171.8,4.6,21.8,75.93,-22.67,1.0005830903790087,6.006993006993007,0.0,-0.26,-0.26,-0.065,-0.065,0.0,103.31182,103.30561225675046,170.43200000000002,75.93
00-0038579,2024,Aidan O'Connell,LV,9,11.43818181818182,125.82000000000001,11.43818181818182,0.0,0.0,11.0,0.0,1.0,26.0,0.5742268041237113,18.02076124567474,57.05882352941177,0.0,31.181818181818183,1.0909090909090908,201.63636363636363,1.5454545454545454,1.0,143.58,-17.760000000000005,1.2059266700150677,6.466472303206997,0.0,93.48,93.48,10.386666666666667,10.386666666666667,0.0,130.09454,130.09454345703125,183.0109090909091,143.58
00-0038582,2024,Clayton Tune,ARI,5,1.2466666666666666,7.4799999999999995,1.2466666666666666,0.0,0.0,6.0,0.0,1.0,26.0,0.5419921875,20.01038062283737,60.23529411764706,0.0,3.5,0.0,10.333333333333334,1.3333333333333333,5.0,11.98,-4.500000000000001,0.14253393665158373,2.9523809523809526,0.0,-2.08,-2.08,-0.41600000000000004,-0.41600000000000004,0.0,14.678923,14.640963107347488,19.946666666666665,11.98
00-0038583,2024,Dorian Thompson-Robinson,CLE,6,3.1571428571428575,22.1,3.1571428571428575,0.0,0.0,7.0,0.0,1.0,26.0,0.554635761589404,20.88562091503268,67.11111111111111,0.0,16.0,0.14285714285714285,62.857142857142854,2.0,9.285714285714286,47.88,-25.78,0.5128205128205128,3.9285714285714284,0.0,15.8,15.8,2.6333333333333333,2.6333333333333333,0.0,43.748116,43.74811553955078,50.51428571428572,47.88
00-0039150,2024,Bryce Young,CAR,14,9.77375,156.38,9.77375,0.0,0.0,16.0,0.0,1.0,26.0,0.5685131195335277,17.363321799307958,60.529411764705884,0.0,32.9375,0.6875,179.8125,2.4375,15.8125,195.35999999999999,-38.97999999999999,0.906121045392022,5.459203036053131,0.0,195.02,195.02,13.930000000000001,13.930000000000001,0.0,160.70988,160.6619676426053,156.38,195.35999999999999
00-0039150,2025,Bryce Young,CAR,17,12.544583333333334,182.14000000000001,13.930000000000001,9.77375,0.0,14.0,16.0,2.0,26.0,0.5706806282722513,18.301038062283737,56.1764705882353,0.0,27.428571428571427,1.0714285714285714,171.64285714285714,3.0714285714285716,17.785714285714285,199.20999999999998,-4.189999999999969,1.1272015655577299,6.2578125,4.156250000000002,239.0,239.0,14.058823529411764,14.058823529411764,0.0,161.9656,161.96397622162476,222.88000000000002,199.20999999999998
00-0039152,2024,Will Levis,TEN,12,11.335555555555555,102.02,11.335555555555555,0.0,0.0,9.0,0.0,1.0,26.0,0.5283422459893048,18.570934256055363,55.0,0.0,28.333333333333332,0.8888888888888888,200.88888888888889,2.7777777777777777,6.333333333333333,104.97,-2.950000000000003,1.0586080586080586,7.090196078431372,0.0,119.94,119.94,9.995,9.995,0.0,37.30891,37.30891036987305,181.36888888888888,104.97
00-0039163,2024,C.J. Stroud,HOU,19,18.05764705882353,306.98,18.05764705882353,0.0,0.0,17.0,0.0,1.0,26.0,0.5746003552397868,21.105263157894736,59.26315789473684,0.0,32.529411764705884,1.5294117647058822,268.05882352941177,2.5294117647058822,10.411764705882353,292.27,14.710000000000036,1.5119912506835405,8.240506329113924,0.0,251.86,251.86,13.255789473684212,13.255789473684212,0.0,332.567,332.51010224968195,288.9223529411765,292.27
00-0039163,2025,C.J. Stroud,HOU,16,14.856408668730651,270.2333333333334,13.255789473684212,18.05764705882353,0.0,19.0,17.0,2.0,26.0,0.5593971631205674,20.758513931888547,59.36842105263158,0.0,31.210526315789473,1.105263157894737,223.89473684210526,3.3684210526315788,16.68421052631579,302.26,-50.39999999999998,1.1807260901307493,7.1736930860033725,-4.801857585139318,222.12,222.12,13.8825,13.8825,0.0,252.0802,251.91355097293854,212.0926315789474,302.26
00-0039164,2024,Anthony Richardson,IND,11,18.17,72.68,18.17,0.0,0.0,4.0,0.0,1.0,26.0,0.5451092117758785,20.557093425605537,61.94117647058823,0.0,21.0,0.75,144.25,6.25,34.0,54.14999999999999,18.530000000000015,0.8873239436619718,6.869047619047619,0.0,163.36,162.86,14.850909090909092,14.805454545454547,1.0,118.87954,118.64867700636387,290.72,54.14999999999999
00-0039376,2025,Spencer Rattler,NO,9,9.611428571428572,67.28,9.611428571428572,0.0,0.0,7.0,0.0,1.0,26.0,0.5543259557344065,19.629757785467127,58.470588235294116,0.0,32.57142857142857,0.5714285714285714,188.14285714285714,2.5714285714285716,20.857142857142858,85.12,-17.840000000000003,0.9893190921228304,5.776315789473684,0.0,99.14,98.64,11.015555555555556,10.96,1.0,95.9124,95.87108918651938,153.78285714285715,85.12
00-0039732,2025,Bo Nix,DEN,18,18.403333333333332,331.26,18.403333333333332,0.0,0.0,18.0,0.0,1.0,26.0,0.556497175141243,19.372549019607842,59.0,0.0,32.72222222222222,1.6666666666666667,217.72222222222223,5.333333333333333,26.27777777777778,312.55,18.70999999999998,1.6174482467258133,6.65365025466893,0.0,328.9,328.9,18.272222222222222,18.272222222222222,0.0,342.16824,342.024666801095,294.4533333333333,312.55
00-0039851,2025,Drake Maye,NE,21,13.626153846153846,177.14,13.626153846153844,0.0,0.0,13.0,0.0,1.0,26.0,0.5436793422404933,18.356401384083046,57.23529411764706,0.0,26.0,1.1538461538461537,175.07692307692307,4.153846153846154,32.38461538461539,163.10999999999999,14.030000000000001,1.1598513011152416,6.733727810650888,0.0,416.88,416.38,19.85142857142857,19.82761904761905,1.0,283.57568,283.425292506814,218.0184615384615,163.10999999999999
00-0039910,2025,Jayden Daniels,WAS,7,21.41,428.19999999999993,21.41,0.0,0.0,20.0,0.0,1.0,26.0,0.5051383399209486,22.75294117647059,63.25,0.0,29.7,1.5,219.5,9.15,51.3,450.43,-22.230000000000018,1.458816120906801,7.390572390572391,0.0,114.28,114.28,16.325714285714287,16.325714285714287,0.0,330.93942,330.8848437257111,342.56,450.43
00-0039917,2025,Michael Penix Jr.,ATL,9,8.82,44.1,8.82,0.0,0.0,5.0,0.0,1.0,26.0,0.530360531309298,22.498269896193772,62.0,0.0,21.0,0.6,155.0,1.4,2.2,59.31,-15.21,0.8262295081967214,7.380952380952381,0.0,120.28,120.28,13.364444444444445,13.364444444444445,0.0,31.086292,31.074431446380913,141.12,59.31
00-0039918,2025,Caleb Williams,CHI,19,14.972941176470588,254.54,14.972941176470588,0.0,0.0,17.0,0.0,1.0,26.0,0.567703109327984,18.290657439446367,58.64705882352941,0.0,33.05882352941177,1.1764705882352942,208.2941176470588,4.764705882352941,28.764705882352942,286.85,-32.31000000000003,1.258144202562915,6.300711743772242,0.0,356.90000000000003,355.90000000000003,18.784210526315793,18.731578947368423,2.0,197.00781,196.96993443742394,239.5670588235294,286.85
